,angle,fitness,inner rad,outer rad,spikes
0,2.4756335596,0.37648553035,0.780640277122,1.0,15
1,5.12527821444,0.620513532471,0.79321920157,1.0,10
2,3.64819220654,0.374220395988,0.715466854412,1.0,10
3,0.192731739028,0.571439703488,0.464967852501,1.0,15
4,3.14058948913,0.712476595607,0.504909417803,1.0,7
5,2.4756335596,0.514023529335,0.730111786545,1.0,10
6,3.14058948913,0.407146461883,0.464967852501,1.0,15
7,2.4756335596,0.406552673414,0.730111786545,1.0,10
8,5.12527821444,0.671649800099,0.79321920157,1.0,10
9,0.192731739028,0.697501996667,0.79321920157,1.0,10
10,5.12527821444,0.591023094977,0.79321920157,1.0,10
11,0.192731739028,0.422074265172,0.780640277122,1.0,15
12,3.14058948913,0.546685532207,0.715466854412,1.0,15
13,3.14058948913,0.600419062663,0.730111786545,1.0,10
14,2.4756335596,0.399112780536,0.79321920157,1.0,10
15,0.192731739028,0.332391730664,0.79321920157,1.0,15
16,2.4756335596,0.617681761419,0.730111786545,1.0,13
17,0.192731739028,0.85672616708,0.738483997844,1.0,11
18,3.14058948913,0.425996789858,0.79321920157,1.0,15
19,2.4756335596,0.101381989025,0.79321920157,1.0,7
20,5.12527821444,0.411986657454,0.79321920157,1.0,15
21,0.192731739028,0.371638614018,0.780640277122,1.0,15
22,2.4756335596,0.358254507722,0.780640277122,1.0,15
23,3.14058948913,0.304789349611,0.504909417803,1.0,10
24,2.4756335596,0.536990232168,0.738483997844,1.0,10
25,5.12527821444,0.368548820469,0.79321920157,1.0,15
26,0.192731739028,0.379957905484,0.780640277122,1.0,15
27,2.4756335596,0.366692936414,0.79321920157,1.0,15
28,5.12527821444,0.695632044602,0.79321920157,1.0,10
29,5.12527821444,0.732511951353,0.730111786545,1.0,10
