noise,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,1.0000000000000007,1.0000000000000007,0.999999999999999,0.9999999999999997,0.999999999999999,0.9999999999999997,1.0000000000000007,1.0000000000000007,1.0000000000000007,0.9999999999999997,1.0000000000000007,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0,0.9999999999999987,0.9999999999999996,0.9999999999999991,0.9999999999999999,1.000000000000001,1.0000000000000002,0.9999999999999993,0.9999999999999993,0.9999999999999996,1.0,0.9999999999999996,1.0000000000000022,1.0000000000000004,0.9999999999999996,0.999999999999999,0.9999999999999988,0.9999999999999988,0.9999999999999996,0.9999999999999997,1.0000000000000004,1.0,1.0,1.0000000000000007,1.0000000000000009,1.0000000000000007,1.0000000000000004,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000007,1.0000000000000004,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0,1.000000000000001,1.0,1.0000000000000002,1.0000000000000002,0.9999999999999997,0.9999999999999999,0.9999999999999999,1.0000000000000002,0.9999999999999997,1.0,0.9999999999999997,0.9999999999999997,1.0000000000000002,1.0000000000000007,1.0,1.0000000000000004,1.0000000000000004,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000007,1.000000000000001,1.0000000000000007,1.0,1.0,1.0000000000000002,0.9999999999999997,0.9999999999999987,0.9999999999999982,0.9999999999999988,0.9999999999999988,0.9999999999999987,0.999999999999999,0.9999999999999991,0.999999999999999,0.9999999999999987,0.9999999999999984,0.9999999999999984,0.999999999999999,0.999999999999999,0.9999999999999993,0.9999999999999993,0.9999999999999993,0.9999999999999996,0.9999999999999996,0.9999999999999997,0.9999999999999997,0.9999999999999996,1.0000000000000004,1.0
0.2631578947368421,0.9965420814563961,0.9967794287258409,0.9965286001741985,0.996199640503312,0.9964789431999252,0.9964848039614383,0.9965059454767353,0.9965378267408762,0.9967756317549541,0.9961392863216286,0.9962520822148611,0.9967110573342799,0.9966638163560438,0.9964321383674193,0.9967072448112515,0.9967402665332195,0.9966976762999095,0.9965026761302307,0.9964757968848572,0.9965416883168315,0.9962718346105313,0.9960692981929784,0.9958293487342851,0.9959143445857217,0.9957844687294672,0.9958893483200519,0.9959476361521746,0.9958714213011195,0.9953604843852442,0.9956999427248716,0.995679370614592,0.9959493320507022,0.995810960124055,0.9960181878525923,0.9961809598474987,0.9965971706535222,0.9964658012705576,0.9963811293385265,0.9964784067631703,0.9964984096120789,0.9963154485072133,0.9966999412169287,0.9963419399047253,0.9964104601535683,0.9966508672811895,0.9966765048961888,0.996281665785661,0.9959919485684298,0.9959797500254602,0.9959293594130383,0.996027704603759,0.9963824781329702,0.9965544504155043,0.9963540700325644,0.9966102683520535,0.9967888258079697,0.9964258254687336,0.9961703473937544,0.9963857240308924,0.9963540294636415,0.9957622139812877,0.9958392927470101,0.9956123550188141,0.9955081456688678,0.9956934976682246,0.9954446177481586,0.99540626689389,0.9958397857430819,0.995679445831434,0.9960954582204616,0.9961292019113692,0.9961539373975953,0.9963216946251645,0.9961828309327596,0.9959243448169943,0.9962525760564284,0.9960009744886702,0.9963799846273315,0.9960595621972228,0.9959753952139896,0.9957445236964797,0.9957947585296708,0.9958064506314005,0.9958517770559597,0.9955617703792229,0.9958652298805186,0.9960515011356716,0.9955307832487258,0.9955601752793657,0.9953245624686238,0.9952325451086801,0.9955495085023949,0.995344178555447,0.9955767883095921,0.9955404929933815,0.9956836648030992,0.9954258568083608,0.995266830334567,0.9953425362270105,0.995885496530811
0.5263157894736842,0.9864100871483917,0.987418518620256,0.9878719493533128,0.9875876191674243,0.9869843735449282,0.9871341509090507,0.9875030214307993,0.9866484563874217,0.9871423530541863,0.9861318007391419,0.986460532615099,0.9857220785321505,0.9845920010582718,0.9842502163170672,0.9857653675590922,0.9850882649330578,0.984791091474453,0.9847118489343153,0.9856261082322844,0.9856194964542516,0.9854711577725631,0.9872553983973682,0.9857751755128803,0.987718792238587,0.9871930097240592,0.9871801560052822,0.986407639141971,0.9862780649581059,0.9860873835753108,0.9856046512467176,0.9866378320242607,0.9857027802476206,0.9861954206233486,0.9866754637619878,0.9876503355771361,0.9874990074448894,0.9878465241259345,0.9879928462655854,0.9884164367326413,0.987238402107165,0.988063396863765,0.9865545324191803,0.9864686621475034,0.9869250966953654,0.9860524500942163,0.9876131600148329,0.9856956326447182,0.9864720301861635,0.9869761113036551,0.985821288373069,0.9862780515106842,0.9865039142685124,0.9875490810114299,0.9875043579842834,0.9880751890032834,0.9875057743940341,0.986973409442726,0.9861837258219472,0.9868974339487031,0.9852435185302696,0.9850852000498306,0.9858777291720827,0.9861441729228615,0.9856878990825925,0.9858432281192535,0.985536828599819,0.9856290127541961,0.9851597759246253,0.9864655775298105,0.9856894690352569,0.9862365861114619,0.9856577018885444,0.9872172920864344,0.9879136232760501,0.9879333743811465,0.9877855692653565,0.9886917966412865,0.9860326239188505,0.9866002019261524,0.9874978649627245,0.9881309670880669,0.9874841165297709,0.9877064462736391,0.9875816601410143,0.9878505540867656,0.9875556681953311,0.987515842134084,0.9874313520633504,0.986201912377959,0.9867252117230181,0.9869278139636446,0.9867415568843212,0.9876622605350637,0.9867588280666288,0.9863380226535958,0.9871687385047988,0.9879937661712388,0.9874051952464289,0.9866910086125712,0.9866883576722274
0.7894736842105263,0.9690507303325044,0.9673844631975941,0.9670821995067638,0.9682843829347313,0.9699529978800618,0.9709650059715461,0.9730806057217682,0.9705818343992677,0.9701341788916852,0.968838386726695,0.9695071148376514,0.968318840877139,0.9672928773899523,0.9722778409614554,0.9718527484556134,0.9710081787409289,0.9742939240421777,0.9728417162202656,0.9716830333141365,0.97257034993628,0.9703367802913816,0.9722395257798717,0.9716700599323119,0.9700272191534167,0.9713392936364937,0.9734793558282159,0.9723641888017526,0.9693877813092945,0.9684460681034524,0.9672096115610507,0.9693427901842008,0.9663753703280538,0.9642593951137628,0.9624055031314616,0.9580038753343312,0.9598939311216723,0.9637391372441416,0.9624229710583525,0.9607465448886177,0.9618173036486772,0.9625653895410443,0.9625238565906584,0.9626962693752127,0.9646461682503894,0.9654211006510263,0.9647128779329602,0.9659595305130501,0.964181309942879,0.9629885819678883,0.9643008328284165,0.9626642434171157,0.9669312572221369,0.9664287201724902,0.9665403246701619,0.9634699366414408,0.9642847050051149,0.9659632529402684,0.9639788563425058,0.960890417977657,0.9608125303188377,0.9599623918259352,0.9603120287966331,0.9620832518366295,0.9650427162216101,0.9639690471336195,0.9628678665522611,0.9693927339877622,0.9696977663914232,0.9660494135694825,0.9673126227199547,0.9670710725368595,0.9675826571392083,0.9698088377145991,0.9666036114341342,0.9652349491441158,0.9664325052845046,0.9644981347823456,0.9663324782196062,0.9682088154353381,0.9646540222801678,0.9650865322540034,0.9641978488303338,0.9640546133977885,0.9670490061444644,0.9672129781300944,0.9701710174641107,0.966964689455992,0.9704995567651814,0.9705000334867924,0.9740155271114184,0.9707275030240062,0.971080900940584,0.9707181722692932,0.9707899090664663,0.9719495290902649,0.9715048948997551,0.9701840393577984,0.9734285345010198,0.9724384192747041,0.9705980742424032
1.0526315789473684,0.9477507721272016,0.9464036055741935,0.9435262914185755,0.948818822876549,0.9457926437605562,0.9450569540101821,0.9429428011065476,0.9442127698085315,0.9460554949617846,0.9418122596089349,0.9417509536086712,0.9417399934090519,0.9409210713618722,0.9438308698977824,0.9405207880287627,0.9410645244719698,0.9437035217785361,0.9413588307349772,0.9430145500562027,0.940095433581634,0.9381583268090976,0.9377094736858986,0.9415375304857275,0.9447640739835079,0.9449040877372369,0.9437116658595658,0.945884045353897,0.943728358478314,0.9422850075223125,0.9421705425239534,0.9459750682100421,0.9450228374557862,0.9461801380893816,0.9412550012864248,0.9411388299946417,0.9494622460037467,0.944077778742406,0.9453223748974807,0.9456082059439966,0.949804922992858,0.9454301101243084,0.9425049158161738,0.9395917610173742,0.9481469074700976,0.9471076630580835,0.9447910497956769,0.949199421265552,0.948324196815653,0.9490353867345235,0.9496352578605095,0.9519447169400383,0.9503028615657639,0.9458343707820834,0.9422461046886185,0.9411527891919163,0.9434534214781369,0.9449591631396326,0.947864654132671,0.9447705672907452,0.9463822033834891,0.9453252835013152,0.950817243468886,0.9544315696629315,0.9465606933828792,0.9490159927378109,0.9495046388962683,0.9485615300289547,0.9441737414876585,0.9418454216738417,0.9412368294429078,0.9445716382389113,0.9436332546771169,0.9444873915479399,0.9457542267529034,0.9488684565710713,0.9480753941526608,0.9473623995154107,0.9503117855204304,0.9497249382323947,0.9479284627450059,0.946411560804822,0.9492236653703888,0.943269477165584,0.9488541349914441,0.9491517239712626,0.9483682804044333,0.9476197127986157,0.9490845222184409,0.9518653657642304,0.9481043059597177,0.9472801751851048,0.9462595771796356,0.9448240995371698,0.9420555309135681,0.9467474674031982,0.9457408708275603,0.9453496788564202,0.9447988032740782,0.9414978794924931,0.9428925452044663
1.3157894736842104,0.8946143171577063,0.8931876892004373,0.8952910930860546,0.8850420610548291,0.8945701630364069,0.8976664957472654,0.9011622494598678,0.8962706815687538,0.8985938996268392,0.9034455205900622,0.900428074435525,0.8932667893499133,0.8941443959924245,0.8883401121343075,0.8938037201199344,0.8942481109935546,0.8855875424822681,0.9013768764580427,0.9021173309484048,0.900645374541443,0.9076825961274356,0.9061531722137746,0.9019650060157075,0.9104758458076877,0.9074447048161208,0.9119862592498885,0.9078205071681534,0.9087591064033232,0.9076891737455933,0.9133075072624601,0.9102164945014954,0.9077388204816595,0.9067653819751449,0.9030280199873495,0.9099049937258583,0.9070218353556048,0.9069546241677067,0.9102969092464855,0.9168582539227167,0.9130707773103686,0.9152452466558407,0.9179807848312715,0.92136263979639,0.9182842440481576,0.9162127721314276,0.9233272245197569,0.9162573516721265,0.912243467046753,0.9148831634074504,0.9205678647648052,0.9242166593685802,0.9249826454691386,0.9202826513490141,0.9141192583138427,0.9228045680157078,0.9187119484381632,0.9231124975211605,0.9181987558277958,0.9198625973714907,0.9224315304914358,0.9120020712165836,0.9168694740642,0.9141864476759466,0.9167856196077202,0.9097714747001968,0.915784180307385,0.916629907320896,0.9165277630699991,0.9195602606216357,0.925941354210412,0.9165293836138334,0.9162383982738365,0.9146592693054191,0.9222740148735238,0.9122442240411198,0.9190736543096364,0.922469917030238,0.9250379381791728,0.9241881789571802,0.9206271219310449,0.9293111573826259,0.9218935229659249,0.9142004416617158,0.9171815617934884,0.9187933888444553,0.9229516047958777,0.9076558669516201,0.9101978146369941,0.9036775631111171,0.9024630509060199,0.9049683256603074,0.911913464956398,0.911358919166978,0.9041988018257539,0.9115071060158576,0.9151303086645884,0.9202119642266203,0.9164953343382178,0.9141093211729349,0.9187553637048462
1.5789473684210527,0.8885130905471409,0.8860195623239226,0.8874627234219604,0.8832749538261737,0.8852309935843924,0.8847133666262255,0.8929552762351106,0.8913884668882123,0.8861634800319611,0.8925352060227651,0.8850524796042585,0.8896831043473308,0.8819293326484815,0.886176194007605,0.8800246804406197,0.8823636679514753,0.8798991807798553,0.877869546724428,0.8758850811492597,0.8749199894563499,0.8810531614352369,0.8656053627718328,0.8882441419802203,0.8831776036485615,0.8822429253429347,0.8716602759200844,0.8830177574385278,0.8968418189933764,0.8891205614289874,0.8886535290773172,0.8859093473518478,0.8700876990707865,0.8973083486639389,0.8907039108247453,0.891755594702432,0.8836912724239451,0.8913078461502165,0.8833556017784562,0.8894525800713003,0.8901392022643324,0.8805147366360204,0.8944626521519154,0.8848616059463,0.8843327020914474,0.8821747529892978,0.8801891236410576,0.8851788251979505,0.8784134947676974,0.8816819423703877,0.880319212090745,0.859579125116701,0.8649001009869363,0.8825891819812837,0.8665431486739898,0.8634150872267109,0.8640239237633702,0.857914401970877,0.8782178557505245,0.8789155621256839,0.8838962757122482,0.8889797849761003,0.8830986015421003,0.8811584369506721,0.882966002359815,0.8977372715102407,0.8889055603214212,0.8749686007603854,0.8862357441108977,0.8768306932994602,0.885792381703104,0.8986251169209999,0.8936504157471025,0.8871739122460544,0.8833133931658115,0.887017533086424,0.8871206896906907,0.8818481143151566,0.8868122448223744,0.8750532321282656,0.8685940051302948,0.8790483500726028,0.8781568123578408,0.8828230343874414,0.8739986341178669,0.8667057479561455,0.8731041741665024,0.8626071117059096,0.8746435898623294,0.8699030787305774,0.8673479566996856,0.8826042253927335,0.874512400983962,0.8756769717634874,0.8816129089981347,0.8873652788005372,0.8977636410328517,0.8914736990241325,0.8868699013727049,0.8912162092658923,0.8872795987397253
1.8421052631578947,0.8528260649583169,0.8552121115432606,0.8443344170053765,0.8464037187214392,0.8376984028914797,0.8430161540822733,0.8457610698883027,0.8419088039092545,0.8500712824122026,0.8445274250143678,0.8330481932608603,0.8281458931498547,0.8280673219275377,0.8461113457554671,0.8468495322567086,0.8256767659235745,0.8181239340436458,0.8169161623531395,0.8190871997982365,0.8313306453341053,0.8433857651726202,0.8337516388628634,0.8330381552778271,0.83856105512375,0.8479998679258479,0.8421908949400688,0.8446009511011374,0.8435185169464966,0.8439661668073901,0.8451076209379924,0.8488043939908141,0.8328780265324888,0.846945466731603,0.8216145073269345,0.8151029150818954,0.7956019312152453,0.8133038712218682,0.8083930417689708,0.8020899635412212,0.8169479193965343,0.8289738237837041,0.8256592882808218,0.8245264614154451,0.8347095018749787,0.837469247321709,0.8275527071811315,0.8298884366632303,0.8210530406531666,0.8273233244552802,0.845554291922729,0.8336439206368127,0.8382211484711686,0.8455783081927811,0.846037961660044,0.8405486027733734,0.8605217968980414,0.8436769497692126,0.839713917086176,0.8355765424853024,0.8405529442063374,0.8336223587124412,0.8463312861360093,0.8497542045118955,0.8508001503409265,0.8406366560858312,0.8463239664886416,0.8457237803133112,0.8451771351548039,0.8319399795291296,0.8434775728830757,0.8368164506662265,0.8424914821944605,0.8479232093939679,0.8466238190860935,0.8572555547363753,0.8334057243113832,0.8447284418166179,0.8309165190970775,0.8554948089928779,0.8615812811618572,0.8516488339457278,0.8541698114014523,0.8600524744342828,0.857582674775117,0.8491533563817074,0.8595046916497892,0.865123627284987,0.835169566376586,0.8450912146221651,0.8478294655068264,0.8537238627303858,0.8564449785887478,0.8536332440187175,0.8536688804463923,0.8486820441762609,0.8373530239698964,0.8371740188730086,0.8417195965998712,0.8434527064340257,0.841352173713228
2.1052631578947367,0.7867334480970394,0.8007736446249455,0.7933972656865607,0.7831984991035307,0.7783165698622581,0.798748625357323,0.7778071545904819,0.7897984800685596,0.7698694988833472,0.7661623465238673,0.7824310734138642,0.786280195434304,0.7794670362555154,0.7700171569486955,0.7865766920772845,0.8000648528009826,0.8021005841965579,0.7977352479512848,0.7957994932590191,0.7983043165687843,0.8022230129379709,0.7884069253831191,0.7754039985953491,0.7747491612617181,0.7635387448861904,0.7525084304613842,0.7638471113371933,0.7843291562067565,0.7862506853205437,0.7947437004317781,0.7931417245286845,0.800059501458478,0.8144677273414364,0.7996611978780788,0.8018695153573744,0.8179384881299158,0.8039289181664788,0.801228600884258,0.8037140634712444,0.819731416956995,0.7933902723560857,0.7933702098111206,0.7935952893110155,0.7909717421110274,0.7831121603218124,0.7817826463119464,0.8044043342067037,0.7825727089747372,0.8002923527626999,0.8001546830118573,0.7800003320078391,0.8027109376278431,0.7923635835199061,0.8157263354597888,0.8002705942812602,0.8385177502913268,0.8020476593100302,0.8008207878904037,0.804454116448234,0.8114118570338884,0.8194226864018198,0.8038362680605531,0.8198904021802766,0.803000709589687,0.804226535609619,0.8084460970230634,0.8047123052503982,0.8057903585620125,0.7919126028055207,0.7985216861640663,0.7981010571413675,0.7835852035263067,0.815202493954696,0.8126849268347295,0.807232429917397,0.7967343154577063,0.7733039042940569,0.778463146992173,0.7891939839464772,0.791927070981107,0.7788039631195507,0.8056085727441096,0.8170896683434683,0.8137733444996444,0.7940888800517925,0.8127806360765171,0.8202840148917487,0.815813859231152,0.8084776262758612,0.790906912681348,0.8026582477547617,0.8256699212833564,0.7963533429502188,0.8053199279563886,0.7913042634476618,0.7933977728380223,0.7784707170209701,0.79872535431474,0.8078674979423202,0.7961487106634263
2.3684210526315788,0.7486844137246795,0.7520947457152031,0.7622285251891748,0.7548212112015343,0.759841024941553,0.7748921935805639,0.7548414728544768,0.7672960224947504,0.7665148484049933,0.7751748848391661,0.768247171040132,0.765984896654895,0.7330820011979262,0.7356023710365256,0.7466745352955122,0.7309512678056024,0.7437245391447738,0.7337456598140295,0.7387029076414675,0.7481566314151564,0.7214749454465692,0.7468588098666578,0.749718168704911,0.7515173250361463,0.7593883619679134,0.7536166377203318,0.7456459452046129,0.7636924799002902,0.7371313805913499,0.7572250357101074,0.7478790219498588,0.7491781017435896,0.7491787684107218,0.7534626797507408,0.7573817051088518,0.7515499661589682,0.7408761791392053,0.7432406398062215,0.7608873174138917,0.7303005435353388,0.6933650584690172,0.6909843526009976,0.688054251451536,0.6972335076068246,0.7001775547176217,0.6842614817428205,0.6725269863733015,0.7154001499242575,0.6924277280692126,0.7225229119157692,0.6943595227075154,0.6968846941411575,0.7247174300142458,0.7080845655121989,0.6772494030662115,0.7149457863321137,0.7092984909231248,0.7098795707351799,0.7117269889196453,0.7376345239045277,0.7156018539871378,0.708165338968092,0.7100541991373408,0.7122696222435487,0.7558021971242206,0.7484978768004598,0.7346238285540599,0.7115797793051444,0.7381436472733939,0.7050233443620835,0.714157986842009,0.7047230244098296,0.7220837499512319,0.7510210993136273,0.7403259360221537,0.7446211584184228,0.7206821719750938,0.7212520755516092,0.7344262340236973,0.7362410780415,0.7359323956237411,0.7526408647247547,0.742761644048234,0.7441110249564162,0.7413219455705239,0.7636281833573875,0.744486854929499,0.7414865626367897,0.7594478375875393,0.7648077883837389,0.7466327924935823,0.7337228959324854,0.7460150129621246,0.7461216430023991,0.7428376608851299,0.7473524326393778,0.7346496788793919,0.7245084286491983,0.7486070267639234,0.734876728733456
