density,average_0,average_1,average_2,average_3,average_4,average_5,average_6,average_7,average_8,average_9,average_10,average_11,average_12,average_13,average_14,average_15,average_16,average_17,average_18,average_19,average_20,average_21,average_22,average_23,average_24,average_25,average_26,average_27,average_28,average_29,average_30,average_31,average_32,average_33,average_34,average_35,average_36,average_37,average_38,average_39,average_40,average_41,average_42,average_43,average_44,average_45,average_46,average_47,average_48,average_49,average_50,average_51,average_52,average_53,average_54,average_55,average_56,average_57,average_58,average_59,average_60,average_61,average_62,average_63,average_64,average_65,average_66,average_67,average_68,average_69,average_70,average_71,average_72,average_73,average_74,average_75,average_76,average_77,average_78,average_79,average_80,average_81,average_82,average_83,average_84,average_85,average_86,average_87,average_88,average_89,average_90,average_91,average_92,average_93,average_94,average_95,average_96,average_97,average_98,average_99,average_100
0.0001,0.0745777725475087,0.1113215523447478,0.09208609572223776,0.17017679152294804,0.154575870192933,0.19404004641002598,0.14182118869058727,0.15002627277506006,0.2318938521062079,0.144228506965506,0.10724665817354813,0.08678225073073928,0.22088643190207705,0.11077714254352736,0.10498549064414664,0.0907311924001484,0.1329524515998443,0.13552962790975445,0.1878055915288979,0.1823370731132284,0.10839460386228532,0.20872251687553708,0.136504581351294,0.15587516998310533,0.10331345299932726,0.1261879884016719,0.08932110404180661,0.2682997648992749,0.16405264748212164,0.07646837444012637,0.11684318177309005,0.07774461802380057,0.04584805267640743,0.08042177359760617,0.07350282845546045,0.08712571574550365,0.1951213011554588,0.13787978501338946,0.05980590201045674,0.024814414642028687,0.3374688832164985,0.1372814961242205,0.1547789860359539,0.1078921797397097,0.09606417534880836,0.08987378291715332,0.10887267064964172,0.2669246174732497,0.24272934245717925,0.1994738808891125,0.1011847414933158,0.30254719383589873,0.13145700217641934,0.15945735108348116,0.08440518189207231,0.198217082272466,0.20667719248108374,0.20311169079117647,0.16932938881618673,0.09074652858578768,0.04669867174669495,0.12321061546898406,0.2111264639098264,0.18951334206818546,0.07338725192630552,0.15740013419144144,0.1960477623777362,0.2668902574614893,0.14067867838408096,0.13066034336382495,0.153054229733529,0.09525542201372664,0.08876268970433203,0.10534417137337307,0.11695421137362196,0.3618490392941752,0.1847009552719503,0.0474274363661616,0.2579207421673209,0.07232815299307259,0.13204699402168776,0.20750702234908594,0.2170725567049291,0.13757319601534315,0.10873620712862037,0.1844076785591809,0.1381185785792436,0.18630878398627893,0.1407887035158641,0.06824987928620861,0.02020950518079784,0.12182815071748718,0.2518167880341821,0.17594439602774534,0.20357534307389707,0.05918134064797308,0.22208541915867067,0.209445164832695,0.15345775661159666,0.2974998581425485,0.05527483748005643
0.2143785714285714,0.03294601148133799,0.15175899965702566,0.3340092243497447,0.12439442930271127,0.2621029647294191,0.2910462216567282,0.2702299991605667,0.2759176556676162,0.23660048730315994,0.5833714537774232,0.15434508260268426,0.5075261249966541,0.4189632052098393,0.3496418517653395,0.08206777721051578,0.5462006291587995,0.22019815963306447,0.4998364760860827,0.3582001881129394,0.04696102396343831,0.7012305542246653,0.319722552393156,0.182245782765529,0.30205738618160705,0.6369607964357693,0.33007815491757153,0.21483596271438946,0.15436705850427884,0.4903890135321737,0.5244663302870906,0.4319648970364285,0.3498830670823934,0.4513041487327309,0.2782559992493593,0.12885200248179352,0.287438127106803,0.2880102503344082,0.2646949655444421,0.13306922089776474,0.3936390148444988,0.14324385663051767,0.2455250028088109,0.2915886503995455,0.5141718307010839,0.5491892723919771,0.12930763526414735,0.3165757715002204,0.2752777962742161,0.15749578874026476,0.029472394573390792,0.5317715934675561,0.2723827618735073,0.32346788503650525,0.4275161587471892,0.2274169978509179,0.0677810960584046,0.4803678049700835,0.569998860831934,0.5045562593249023,0.2241351816396569,0.4550908527726238,0.9040364862621456,0.3377970814908931,0.8864443321680198,0.90871692683318,0.934158159649512,0.8915085437043829,0.9696209148969648,0.8863456579899057,0.9526080917253223,0.878928596870379,0.8801038303565755,0.9057397492686362,0.9493556895839764,0.9278705089633388,0.6296582972839725,0.9437480442444496,0.9555150805530984,0.9499908454758555,0.8951683091847112,0.9132056181395,0.8160128056123865,0.9328592658548648,0.879836169338402,0.9305044533003916,0.9566327867925908,0.6233500335205849,0.9579615837208608,0.8463058019317118,0.9101141275180256,0.9275647318252164,0.9375302602769992,0.8299748755241834,0.9320956721047106,0.9859951618400801,0.8738250963533566,0.9390789278018667,0.9019905518872716,0.8597146584845449,0.9035578619342138,0.9385118651826135
0.4286571428571428,0.2788337578540311,0.3545016897859197,0.2443827301570872,0.3791004795090063,0.5019520562497264,0.2759072656125491,0.4305997309537415,0.16894200890659328,0.40396073466276783,0.5979020215456878,0.5254115977504212,0.800332579506979,0.358283397082632,0.44002269644052505,0.6711765347710721,0.25293601739672666,0.3629241183991584,0.6401881081767108,0.5596629561727845,0.4120006422287413,0.35539046827788856,0.36776531763878456,0.3954644419329213,0.5753430923348366,0.7440272365987095,0.6156100969626154,0.5256228022162727,0.7300732682412715,0.5054412765832818,0.2197698432970052,0.31591631720667196,0.6917332713371749,0.6150638370182598,0.580350036724221,0.7832150869976011,0.5921477224318291,0.5276674290484423,0.2930323654928001,0.6155054396985493,0.7162530642400503,0.6601854327477733,0.6141533620365105,0.5202391636793702,0.5629113604896477,0.6537618509642978,0.4126511779542904,0.4658057238693778,0.09087729446463694,0.682225371181756,0.4765890896280738,0.4934304930233373,0.1294172348549696,0.7308919801246874,0.7382699697227065,0.7535526585767447,0.23880309161102065,0.4052809056029119,0.7445514252687727,0.3893432578454422,0.4520570254928266,0.7981050888187711,0.9858931892436392,0.9646432438010089,0.970611138275891,0.9766948453303108,0.9854008990275652,0.9808351729244592,0.9517750568455108,0.9570408927661184,0.9793051656855242,0.92967524637653,0.9874582709314784,0.9884494628258944,0.9620127227617896,0.9827989705647094,0.9606721940858036,0.9899371352044573,0.9722587656632564,0.8910553225683123,0.9148296805861016,0.9908381045980604,0.9799596616371516,0.952707542008213,0.978561083521998,0.9842843249266372,0.98066257973894,0.9692750937966362,0.9836766023231592,0.9264206658080896,0.9563408149408222,0.9824836898184908,0.9754068266693556,0.9219658577901448,0.9375726121610888,0.9086902659754492,0.9644436996282362,0.9795289544340059,0.9364556627954536,0.9668554921356975,0.9201001086284508,0.9617312966425624
0.6429357142857142,0.6698583031448773,0.6518404173971071,0.5582207389310402,0.7666069063527039,0.7073532176883625,0.6592559227031866,0.7406219186004669,0.7720333870424729,0.7835686385992259,0.5773492102934871,0.6697144137660478,0.6798630940623676,0.6027205537055375,0.6795668923342422,0.5688319369660078,0.6346119214126722,0.7148526030875966,0.616979862007849,0.4991354008102602,0.5752620180817496,0.6415777607811258,0.5027535980618331,0.6183909533610834,0.5388434682665852,0.5378724126013238,0.3540375735281306,0.5899940314225559,0.6681469859854147,0.4884700123001677,0.3723217179638818,0.4482091084481749,0.29189375023726954,0.4995994516280343,0.7566144560493048,0.6579894367037452,0.7974387249779465,0.6422436624550689,0.49896265455776,0.7975035954693035,0.7837724563142433,0.6057738784752709,0.324222640491601,0.6628515970810827,0.6953905978078163,0.7677033915042814,0.2861941026545873,0.6884086600535784,0.7449002108304381,0.6609239939229032,0.7462260397289274,0.6913224558813331,0.8122920579994661,0.6007407216278552,0.8183233412225283,0.6404173624272739,0.6485363246197416,0.7250432357254373,0.5965540196145741,0.6276689265984036,0.5442968271124117,0.6968229368109442,0.9572398969053174,0.9821467949957756,0.9859742004049376,0.9873822266939952,0.986199377182174,0.9830903009636665,0.9714444999038644,0.946555625411588,0.9593287611207832,0.9876407732039786,0.9146922681955848,0.9276831022883859,0.9392580046098726,0.9812234434485286,0.9288846099926068,0.95857368811482,0.9813919269045036,0.9878203284619343,0.988698356731238,0.9739846377835368,0.9591389110887512,0.9829018883618742,0.9704161467782348,0.987476690429591,0.9827671914509238,0.941794434208582,0.9813856185950878,0.978887619629333,0.9783320458589492,0.9764678515499732,0.9465477181422804,0.9644197400897888,0.9851068974493384,0.9821893148967258,0.9777293880412568,0.946360270981119,0.9838779420605358,0.9598037591248002,0.9656165546815956,0.9850043834980668
0.8572142857142856,0.7424357520687035,0.7096868870873898,0.5202104937028162,0.6679382528291042,0.5855824027516611,0.7183758979516683,0.6964585253078154,0.5766102281656269,0.7388694619568626,0.8112328526880076,0.8058951077145686,0.7355527829791199,0.8070530938749689,0.6727219140704137,0.7399230717576403,0.6991287310097051,0.803839568041954,0.8693656918311968,0.7095587251815088,0.6956737398816857,0.7676323212735521,0.7441739219900924,0.5977427227483657,0.7489358908426575,0.8368686784511792,0.8339072708919437,0.7627208195042247,0.23632639430864946,0.6457288958673874,0.43283779129446015,0.698275416755192,0.8495248064031315,0.8595171092091917,0.5642297773536818,0.8019895810618487,0.6991819926090055,0.7425990647916338,0.6123148156285197,0.817738141525586,0.7994121285829032,0.6686352438676312,0.3902122277805221,0.6223146275490292,0.7877799442209669,0.7535779462968741,0.7976083453783991,0.6406521914026605,0.7761896756483988,0.6797145556568847,0.7982333019960013,0.6199488362371609,0.707971638261264,0.7882803624971971,0.6134669265078407,0.6956430439690192,0.7162485275040484,0.7536472936774928,0.7729293438087816,0.7928062496135813,0.6890554252992932,0.5530323064558571,0.9841255358449892,0.9742638185720758,0.99018552745623,0.974667617305678,0.9925519292059434,0.986204258038582,0.988888517122508,0.9844485913929004,0.9806052216547104,0.9759193194667521,0.9848402455672448,0.9546005040243076,0.9881032389552102,0.984643715125846,0.9834599567019714,0.9773819719592176,0.9841497173422749,0.9770539110996028,0.9830266170242908,0.9750936657841246,0.9821519507757528,0.98599559042905,0.9878938441035368,0.9868655057708854,0.9839456199637272,0.9904418083731248,0.9846907001799422,0.9798203820868544,0.9690958996398272,0.9834377276904056,0.9707929351428456,0.9846927058332926,0.9776443233595892,0.9844390396028516,0.9650635136984852,0.9864673332800764,0.9866284641199634,0.9845788580202028,0.9841629521406172,0.9723512726531572
1.071492857142857,0.8053670191298266,0.8712925539538451,0.6972615607305666,0.7511353806051293,0.3718608651574779,0.8251094034962426,0.7701707304620533,0.7927117746506562,0.7481540887720954,0.795033054275648,0.7501346313206885,0.8106829007890768,0.7420175702284499,0.8203656465682709,0.7617774399448379,0.7403591261447405,0.7919744519409829,0.8435150442707152,0.7104747426411168,0.7711330377892452,0.7876855288259296,0.6786025656870162,0.6102657615345329,0.8298806016950205,0.7904847146412195,0.7873995769620246,0.6318894022644806,0.5039152781594627,0.8298428422786561,0.7530605735600502,0.7707803808540107,0.7510266216466117,0.8295189221615558,0.8360258670419026,0.7899999910691624,0.7785372266871797,0.699274847987251,0.8301635175693748,0.8494118746303363,0.8335594740815526,0.719426714206818,0.8115146770650202,0.7198974967161821,0.7991949324596543,0.8463328685860211,0.8079303848080648,0.7033623738516375,0.7501726615671308,0.7743333300936192,0.8533797359769046,0.8082706662879322,0.6994762226570658,0.8621523574416049,0.7293264805935326,0.7665890811792951,0.7689846009762228,0.8357368303370901,0.6117208514967073,0.6214873446823082,0.7669864749893822,0.6259957131070553,0.9646109641530476,0.983042495464295,0.975806910576384,0.9767147225638032,0.9875420034132556,0.9854650970857812,0.9828279830059646,0.9799529232242759,0.9791908501301148,0.9873169719957718,0.984946387957076,0.9885814906708932,0.9839691864128142,0.9744946903798966,0.9841189359572452,0.9795672984307277,0.9842979639259448,0.9885135553266966,0.9847452972356832,0.9855283930461683,0.984319306344417,0.9919819293713724,0.9864428710440508,0.9686622043827428,0.9870128283013534,0.9852568324334152,0.9875591404361168,0.9807718075107964,0.9780660062804069,0.9897782377972576,0.9834283839076814,0.9867454148839064,0.9893499754198511,0.9823864649891322,0.9851417655572444,0.9888037259310378,0.9832259102301104,0.9904912776039676,0.9900072844938396,0.9875073557305024
1.2857714285714283,0.7685194757227441,0.8039150584744079,0.7168415367191413,0.7877929833124334,0.8145820119587422,0.7914548706818547,0.7882250496874431,0.7863743988849569,0.6901271655634184,0.7975254943544288,0.7438206465507827,0.8363537403880179,0.7583012847620414,0.7929790117388121,0.8163098651305041,0.8034458213520874,0.8051823921926983,0.8255502302114183,0.8792629806254092,0.7892540347094875,0.8135509964373798,0.6333099410626689,0.7706875301650236,0.7947193571101079,0.8141612761612674,0.7189543861797746,0.7535744288725129,0.8407475718481978,0.8640127478331874,0.7947963741664371,0.7552341614787356,0.8145909725314949,0.7689394168068555,0.7996936566030998,0.8317558727734776,0.6928892205798783,0.855073993576705,0.7481473620688788,0.8119941917866851,0.6786387215714123,0.7875200731741763,0.8759362683823364,0.7911680010053997,0.8732373755733224,0.7655978049577921,0.8390877868390013,0.8855011300370449,0.7922118924524681,0.6441605867989973,0.7482784011091432,0.7556433693744358,0.7862274230437744,0.8196772218750764,0.7374149877455211,0.762958209563458,0.8224016589913425,0.8625552054271107,0.6041246499253607,0.8630585087781979,0.7952102744736138,0.8001879181585454,0.9878061567132302,0.9831191959550992,0.9887622053674116,0.981794718833854,0.9849266127469828,0.9837805075400196,0.9882638550281037,0.9767111024496096,0.9865326386456692,0.9885771911795248,0.9878760933624604,0.9836288746215376,0.9469746069854365,0.9878214664582512,0.9830997360068924,0.9911169032990584,0.9872056692628364,0.9857742161394092,0.9864894547299292,0.9866102133694228,0.9825308757647142,0.9853182235101208,0.9917562182441716,0.9819479995875882,0.9781318609433368,0.9726461140465807,0.9878762857288702,0.984773868979134,0.975593295238648,0.9853656235437817,0.9822953143601548,0.9790509957427679,0.9792536951367788,0.9781420009542008,0.9831698147295012,0.9820500224673606,0.9842378552408187,0.9846936222159044,0.9856721885130468,0.9853353627714169
1.50005,0.7858776071761886,0.7952749716444614,0.8378062997357274,0.7844905324081394,0.7613099662117464,0.8151778458651683,0.8506081309727789,0.8207873003687052,0.6965799597971931,0.7470331019163193,0.7709074865427377,0.8085382404484163,0.7432408823127149,0.8547452234814085,0.5990710390453049,0.8523741142188422,0.8179708460854204,0.7987785928501594,0.7989539113101571,0.7464010196645103,0.855061591131741,0.7235017820729864,0.8570188372530886,0.8669137540652249,0.8123723766222944,0.7717570382764839,0.7137424801480764,0.8056896674921593,0.8257853632685135,0.7166390777431455,0.8344185045920166,0.7463038534561353,0.8341151684803272,0.688788650678976,0.7120830163690214,0.8349980870181186,0.7978194825131244,0.8351588201463621,0.8028523316872802,0.7400428406942046,0.7779386179081798,0.7702458150440271,0.7689524946267251,0.646540365205893,0.7430237524730977,0.8414245553628599,0.8086672249422627,0.8592009896770041,0.8122102718218386,0.651914236832837,0.8018893580290383,0.8054790179657898,0.8460863715869313,0.7133536382392651,0.8391295815487092,0.7902791771061501,0.7132303802455149,0.7682588569089489,0.736266130861265,0.7957048875713253,0.8210370916906733,0.9868491843339172,0.9910785071627308,0.9850815151722384,0.9842114132177268,0.9873842149259088,0.98619126221368,0.9763706920569302,0.9840802027300248,0.9869264064318658,0.9893600106417848,0.9873858150954166,0.987548259358662,0.982921957068284,0.9888552742995084,0.9861277891114352,0.9867408848811244,0.9883027937639522,0.9858895316849606,0.983304554634898,0.983623772706289,0.9865829114976392,0.9821554202768086,0.9823636920627496,0.9848495161960308,0.9872960031494078,0.9832383012240444,0.9874130060481976,0.9899307385758396,0.9866268738798116,0.9890922504732924,0.98459351522048,0.9900716811935852,0.9882359920184344,0.9812764355214846,0.9877016287454446,0.9866306161878459,0.9918096981389544,0.9910653668682782,0.9827297718075432,0.9874000415877535
1.7143285714285712,0.7866955912531625,0.799164828724394,0.8797163475875109,0.7489694488818567,0.8119149937772201,0.8105024536033544,0.7985018575521264,0.7983854282829249,0.7459126534001969,0.8222918147400358,0.8293276139749659,0.8132960460414053,0.7383160078441701,0.8305434078350206,0.8483412957940896,0.7995639420969216,0.7634828556023413,0.7969891353366129,0.8751940268405944,0.7572990697518008,0.7555777289367915,0.7275329233093804,0.7754409131306845,0.8292928362442668,0.7970801764690335,0.8553695014589117,0.8260952511857652,0.6975977399875736,0.7862131427771439,0.750547126677707,0.8387087856466828,0.8038606786291593,0.8533753289433955,0.7973774007726862,0.8111891566281083,0.8521078580380357,0.7890065000625439,0.7808586877070036,0.7268546064999557,0.890636884727402,0.7102924527233491,0.8184909475952713,0.7853292348153816,0.8352555447758101,0.7337921042026132,0.8025727328953992,0.7789442021847792,0.8573889473711528,0.7151794695665168,0.7018217758509298,0.6325802636757376,0.8240061197722514,0.8134050323819345,0.7530903374408258,0.834490757226765,0.8703379854500677,0.8396724944207191,0.8652453681322325,0.8420035991540076,0.8543782550673089,0.7337555516055879,0.9914582884824528,0.9808256437188266,0.9874148903080026,0.9857034428745324,0.9837954540819877,0.9875684439069105,0.9859878939187776,0.987293102322205,0.9905698137950304,0.9868115512267844,0.9903790695618386,0.9853747473161588,0.9880902068190044,0.9836310216013168,0.9880449810885942,0.9911600144704402,0.9901738401822824,0.9913175997629587,0.9902111484868305,0.986942693083394,0.9859995018602328,0.9862523087633854,0.9903845394762124,0.9877592241389921,0.9816948852359706,0.9866927238823656,0.9894617118439828,0.982281009267797,0.9899292186451574,0.9903636917409512,0.987096471853198,0.9893062676502684,0.9864157235337312,0.989826730327518,0.9906454888378377,0.9748076843971863,0.9802017455866484,0.9922848300020368,0.98349446476802,0.9833518540840406
1.9286071428571423,0.8598723758203802,0.7715292950236023,0.8095563477467009,0.8129347926468345,0.8210980265120117,0.8453863368102551,0.8572567750841741,0.7926712564573087,0.8192132488997308,0.8472137654481817,0.8001494836791427,0.8025484746079942,0.7637690122378588,0.7960446777729699,0.7972718493489582,0.8029709263559869,0.8546026489343242,0.8399142174557346,0.8111099739619853,0.8428549585322409,0.8114186486095284,0.7988466174217127,0.7907338404180378,0.7765423474657611,0.7689350823712902,0.8167924892258778,0.8287631545376336,0.8769763544610064,0.7575731254735342,0.8176723023722303,0.7753583029306946,0.7854413173789537,0.7492646736453249,0.7953182696119089,0.8773676290153726,0.7529996080115129,0.8747683553094394,0.7164435890391055,0.8671089266693611,0.8222077979274869,0.8379548966761037,0.8488205957445422,0.7971146240883652,0.6807931213561471,0.7935356425750925,0.8662630919822766,0.8656046794045119,0.793041169964456,0.8591356984247795,0.8736616103498536,0.7703999459620731,0.8030961506945148,0.7810532775042557,0.8651901788941355,0.8213320008997179,0.8300507812183728,0.819525748999133,0.8003610803769015,0.7977305450868645,0.8214812571262765,0.8216576213852559,0.9902810261994264,0.9857861797394692,0.9828062768135272,0.9874023667122959,0.9871027805717034,0.9923605340347744,0.9877542542716716,0.9903695854321182,0.9881458837898904,0.9904458071821516,0.9860599661260672,0.9884586149049732,0.9790368136565516,0.9853245801903056,0.989115228781458,0.9903186464419876,0.987775987080294,0.9904936475006758,0.9894938006389628,0.9872543669909982,0.9847044678271538,0.9867044356633794,0.9875206136656326,0.9895617181470624,0.989195664959856,0.9895504902752772,0.9847905096629068,0.9885179102801608,0.9906223939943531,0.988257682390254,0.9901718564445257,0.9803891628453874,0.9891584806770284,0.9861637071955204,0.9883182800237458,0.9898331130825252,0.9875315828334608,0.985028665084912,0.9872369464051411,0.9846778196377318
