,average,std,ste
0,1.25384080146,1.59982893156,0.292087464655
1,2.54080870663,1.75637395941,0.320668545661
2,3.78298369391,1.26302571021,0.230595890731
3,3.83094636729,1.4405050012,0.262999027785
4,4.5840490509,1.32164858789,0.241298914895
5,4.90689872751,1.32999184489,0.242822178247
6,5.00341866474,1.36743703419,0.249658703198
