noise,mean (100 averages),std,std_error
0.0,1.0,7.631725501636019e-16,7.631725501636019e-17
0.2631578947368421,0.9960892710914996,0.0004211273238556971,4.211273238556971e-05
0.5263157894736842,0.9866888743717854,0.0009503267802540992,9.503267802540993e-05
0.7894736842105263,0.9673075698180265,0.003825423757100733,0.0003825423757100733
1.0526315789473684,0.9454334126034978,0.0032586578769112358,0.0003258657876911236
1.3157894736842104,0.9110840589460123,0.009845814411299426,0.0009845814411299427
1.5789473684210529,0.8820810768936618,0.00879240174788267,0.0008792401747882671
1.8421052631578947,0.839832559574066,0.012993109173931112,0.0012993109173931113
2.1052631578947367,0.7961702603452875,0.01486157601165437,0.001486157601165437
2.3684210526315788,0.7349844590135001,0.023202905520683638,0.0023202905520683637
2.631578947368421,0.6880142700873748,0.017200329921239627,0.0017200329921239627
2.8947368421052633,0.642067227061437,0.023982744276296552,0.0023982744276296554
3.1578947368421053,0.5251919764422248,0.04895935373724077,0.004895935373724077
3.421052631578948,0.4804568389162353,0.04142306796684649,0.004142306796684649
3.684210526315789,0.41000363068859613,0.03827653582579757,0.003827653582579757
3.947368421052632,0.26142617542210106,0.09616955499090879,0.00961695549909088
4.2105263157894735,0.1669379397282148,0.06748338013137223,0.006748338013137223
4.473684210526316,0.1513669545192947,0.057005400282988165,0.005700540028298817
4.7368421052631575,0.08708578100319331,0.04354342047845281,0.004354342047845281
5.0,0.07231204657723535,0.030365353653151038,0.0030365353653151036
