noise,mean (41 averages),std,std_error
0.0,1.0,0.0,0.0
0.263157894737,0.9968679989294633,0.00035483287323546296,5.541558465492514e-05
0.526315789474,0.9874330252244634,0.0015878777467526527,0.0002479848411295651
0.7894736842110001,0.971083586643,0.0032001371374717636,0.0004997774553184007
1.05263157895,0.9508889166464388,0.005085492709287542,0.0007942205274665148
1.3157894736799998,0.9220290543787804,0.008404333323362557,0.0013125363512753014
1.5789473684200002,0.8905173667817075,0.01238592437232031,0.0019343564036930347
1.84210526316,0.8530061510571706,0.014897654512513608,0.002326622748536018
2.10526315789,0.8067445524269025,0.020688377753252274,0.003230981781097956
2.36842105263,0.7617952784886097,0.02693239583523447,0.004206133574261594
2.63157894737,0.7042870766758048,0.038232272961145536,0.005970877893894135
2.8947368421099995,0.6538770916390244,0.037522716032721504,0.00586006371910803
3.1578947368400003,0.5909189402590731,0.05245813340874961,0.008192584036098792
3.42105263158,0.5251514912104879,0.04572228765397038,0.007140621665073523
3.68421052632,0.4547418322135609,0.06303101303261847,0.009843790420953784
3.94736842105,0.4070060862872927,0.06553407904239035,0.010234703655955359
4.21052631579,0.30464037969614144,0.11319723907956161,0.017678438662459068
4.47368421053,0.23372563181412925,0.07437217810574413,0.011614982834623486
4.73684210526,0.17202915974993413,0.06992477627417107,0.010920415359956444
5.0,0.17724082765670243,0.08328311414180813,0.013006637237324344
