noise,average_0,average_1,average_2,average_3,average_4,average_5,average_6,average_7,average_8,average_9,average_10,average_11,average_12,average_13,average_14,average_15,average_16,average_17,average_18,average_19,average_20,average_21,average_22,average_23,average_24,average_25,average_26,average_27,average_28,average_29,average_30,average_31,average_32,average_33,average_34,average_35,average_36,average_37,average_38,average_39,average_40,average_41,average_42,average_43,average_44,average_45,average_46,average_47,average_48,average_49,average_50,average_51,average_52,average_53,average_54,average_55,average_56,average_57,average_58,average_59,average_60,average_61,average_62,average_63,average_64,average_65,average_66,average_67,average_68,average_69,average_70,average_71,average_72,average_73,average_74,average_75,average_76,average_77,average_78,average_79,average_80,average_81,average_82,average_83,average_84,average_85,average_86,average_87,average_88,average_89,average_90,average_91,average_92,average_93,average_94,average_95,average_96,average_97,average_98,average_99,average_100
0.0,1.0000000000000009,0.9999999999999994,1.0000000000000002,1.0,1.0,0.9999999999999996,0.9999999999999996,0.9999999999999998,1.0,1.0000000000000004,0.9999999999999992,1.0000000000000009,1.000000000000001,0.9999999999999998,0.9999999999999992,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000004,1.0000000000000009,0.9999999999999992,1.0,1.0000000000000009,1.0000000000000009,1.0000000000000004,1.0000000000000004,0.9999999999999998,1.0000000000000009,0.9999999999999992,1.0000000000000009,0.9999999999999998,0.9999999999999992,1.0,0.9999999999999992,1.0000000000000004,1.0000000000000009,1.0000000000000004,1.0000000000000009,1.0000000000000009,1.0,1.0000000000000009,1.0000000000000002,0.9999999999999992,0.9999999999999998,0.9999999999999988,0.9999999999999992,0.9999999999999996,1.0000000000000002,0.9999999999999998,1.0000000000000009,1.0000000000000004,0.9999999999999992,1.0000000000000009,1.0,0.9999999999999994,1.0,0.9999999999999992,1.0000000000000002,1.0,1.0,1.0000000000000004,1.0000000000000004,0.9999999999999996,1.0,0.9999999999999994,1.0000000000000009,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0000000000000009,1.0,0.9999999999999992,1.0000000000000009,0.999999999999999,1.0000000000000009,1.0,1.0,1.0000000000000009,0.9999999999999996,1.0000000000000002,0.9999999999999994,0.9999999999999996,0.9999999999999992,1.0,1.0,0.9999999999999996,1.0000000000000009,0.9999999999999996,1.0000000000000004,1.0000000000000002,1.0,0.9999999999999994,1.0,0.9999999999999992,0.9999999999999998,1.0000000000000004,0.9999999999999992,0.9999999999999996
0.2631578947368421,0.9970763785694816,0.9966448487941222,0.9970017154708444,0.9969259976243408,0.9956152896842002,0.997383025355094,0.9952593121277228,0.9972435909303288,0.9955527209670186,0.9961187779052884,0.9967393066174921,0.9970250131532732,0.9966273723188022,0.9965618474806388,0.9958762588874708,0.9966063547113776,0.9968421804187791,0.9967533789915536,0.996900972006704,0.9973187546912258,0.9966351663573344,0.996650276980264,0.9975277090505392,0.99739349853168,0.9968793589658652,0.9972418252850764,0.996371037717356,0.9969466428132676,0.9976261378544888,0.9966078337944356,0.9963439821014154,0.9970378235747572,0.997174598748566,0.9968002988421129,0.9979782436215692,0.9971690306974176,0.9969914816613954,0.9966535096703544,0.9968827790286752,0.9966690282852142,0.9962716827778084,0.9972320690937552,0.9968975343994604,0.996543845590596,0.9964372265146691,0.997283540866826,0.997032353946866,0.9969418685911294,0.9969205617043384,0.9970348322044532,0.9961248353950162,0.9973248796411508,0.9961914122897534,0.9974786136784192,0.9963289939300694,0.9961502961460126,0.9960821738774459,0.9971529835301324,0.9964947476558936,0.9973297838399507,0.9963984462600568,0.9965244217152394,0.9965628925190854,0.9968978816857548,0.9971370090157986,0.9965250494698334,0.9965906924194536,0.9967031456849524,0.996415125134057,0.9970172899456168,0.9961887145631744,0.9962249894347036,0.9967945076122844,0.9971565149353041,0.9962489299155052,0.996258876410933,0.9974362483931122,0.9973483153662048,0.9969401566522968,0.9966929630252312,0.9969587564827298,0.995858839044194,0.9971041553832224,0.9968241409720492,0.9959688335872257,0.9966740372671122,0.9961274287402136,0.99741520203051,0.9975233697252646,0.9975742235643232,0.9971044707223548,0.9976047075621092,0.9970934582898688,0.996786427290072,0.9962517794181328,0.9963987841360988,0.996640022538298,0.9971703243104696,0.9968633957344516,0.996275974154771,0.9973376659370692
0.5263157894736842,0.9874948760040996,0.9894022300476394,0.9902761936930302,0.9923508829517592,0.9899971375926468,0.9896410749717628,0.9877594318228984,0.9881584550343226,0.988353529724634,0.9854141877906456,0.9874875238362294,0.9866103761965136,0.9860445618444496,0.9882786078289404,0.9882945366433064,0.9858289401323655,0.9875068015718051,0.9916994937106792,0.9866558519364924,0.9855230208508932,0.9884979589901824,0.9875888419231024,0.9866487267108808,0.98589850064936,0.9847052793479396,0.9867394327087912,0.9864055241586536,0.9867692794769444,0.9856357382278432,0.988125296191968,0.9838788499222908,0.9881550018782982,0.984847537005295,0.9890591419227313,0.987264691120354,0.9882085168867554,0.988451139798753,0.9861938641471372,0.9882910177729398,0.9871861552466176,0.9842901880858846,0.989138394121374,0.986760967620824,0.9889166980503232,0.9865937471388864,0.9866687965017874,0.9869265678333294,0.9889931368514576,0.9814082937372294,0.9896773399853052,0.9838918033869246,0.9869969787935424,0.9879848003728552,0.9885351451621602,0.9866863663523888,0.98602746705343,0.9863040744228968,0.9894574964362968,0.9889968004662488,0.9857096213742259,0.9870560698827024,0.9886786130017636,0.9866202970415022,0.9900458461931184,0.9898364711281012,0.9841868704297848,0.9851431997978534,0.9873755165857748,0.9888921803169648,0.9893533110530368,0.9875569335098672,0.9875661053650056,0.9900188971051032,0.9874081722836124,0.9848795180075218,0.9820163794708922,0.9885449444036244,0.9904005584814268,0.9892587857840608,0.984707591326246,0.9890104403389092,0.9863548804498442,0.9860064932704301,0.9887502977338491,0.9854626800154652,0.989077138476038,0.9877472806595988,0.9856671965184448,0.9865450986133164,0.985144924376826,0.9886309813616084,0.9872130678346026,0.9845921009654536,0.9831465641606936,0.9890160581275568,0.9838704815466632,0.9846840578601372,0.9845225201734892,0.9851867796341685,0.9909134278487096,0.9859123481439362
0.7894736842105263,0.9722936437430756,0.9793135352735468,0.9806758694859622,0.9753640824010124,0.9784393907333802,0.9783789743121388,0.9706853865048668,0.9705739142668768,0.9683748014481459,0.9761086819837118,0.969860116487838,0.9670576661314774,0.9781087136698478,0.9747865436635834,0.9726754426262946,0.9595114022128152,0.9743643244034332,0.9738959336281254,0.9749907078469384,0.9706185839305752,0.9851583318590981,0.9699177326359878,0.9704578738597192,0.9827164741929968,0.9704615928592092,0.9646896842795908,0.9784167658127207,0.9717345342217684,0.9723888537017602,0.9661451759398152,0.9735499833239608,0.9734678024178895,0.9694256501200262,0.9688347437264904,0.9792977031503076,0.9695826450316096,0.9743182137433084,0.9710372012160168,0.9837763076289034,0.9762929622206016,0.9742064184699653,0.9694782986337735,0.96908232595966,0.9692291064831248,0.9726198918007132,0.9703747398494041,0.969102133497564,0.9751722120906176,0.9601947887594982,0.9761662843703364,0.9711674954164164,0.9728269439361584,0.9707479274395104,0.9815280099869492,0.9772819936758188,0.9752243138660336,0.9563896987648728,0.976201575015992,0.9756278390287852,0.9705781507309528,0.9760102466511392,0.9655246358338482,0.957524419124416,0.9715059186784244,0.9759769929234504,0.9756221045371056,0.9661893421439088,0.9679782076897672,0.9755598664311608,0.9702657879852556,0.9696969948453829,0.9714777669200364,0.9718842723996516,0.972837907581133,0.9711513737147992,0.9693002077903214,0.9679523699705156,0.9737976747242012,0.9576705946832412,0.9799863085213046,0.9767937191101856,0.9679587179562884,0.9717990456818212,0.9782962268586788,0.9701019419080984,0.9689015696047858,0.9686029323721692,0.9723634859480732,0.9753411203156108,0.9664239123282672,0.973418681323612,0.9703694505829285,0.9716659198700518,0.9708352402361377,0.9659263111806548,0.9744237849787024,0.9676185273832328,0.9703642661227654,0.9807374896142188,0.9828213179325458,0.9698276328050964
1.0526315789473684,0.9540848910942208,0.9578680795983502,0.9478744228175632,0.9532425170815128,0.95128945915484,0.9429918644898584,0.9388559408728974,0.9453319374315368,0.956964913672761,0.9474776977797988,0.9494863603619588,0.9543209928994286,0.9400295110758102,0.9466737832215402,0.9548050339717458,0.9363306009309241,0.9514405361782222,0.9341639093773332,0.9404515198883068,0.9441809071869866,0.9428473730143796,0.9532119002386918,0.9475248012963556,0.9387286238288371,0.9563337707148254,0.9536105522729572,0.9500777927318862,0.9630994101014226,0.9332997470064924,0.9471814233519068,0.956296852977542,0.9596309164608656,0.9427511407872194,0.9473804115555556,0.95499477826448,0.9616723643504204,0.9410525836911472,0.920154537467305,0.9417190039711504,0.9469447908734226,0.9512068256909868,0.9366514657797872,0.9441461331322212,0.949604319128606,0.9641329248236608,0.9534270216299352,0.9566848888986222,0.9412441124640104,0.9492743782568106,0.956167524814706,0.9542099429232888,0.9502483007837064,0.9533484816014433,0.9450715155528242,0.952996724118932,0.9422838898696808,0.9573143907062652,0.9386579402642018,0.9481821793342564,0.9588635503482966,0.951755342358748,0.9404091689665254,0.9531102437856837,0.9426920414708436,0.9521832106646936,0.9513490963567736,0.9471437893759016,0.9560387211959708,0.9514164166171184,0.9374767238527186,0.9394703230234204,0.9455404032749674,0.9247787951732604,0.9461409880853684,0.944563634940368,0.9527647637187059,0.9344826149611822,0.9358022265205932,0.9269739176023885,0.9521673670264786,0.9532751022859716,0.9461851810037348,0.9573882187283342,0.9408412659347956,0.9638666912824884,0.9452236660099844,0.9400882525896432,0.957535600705224,0.9625083467386564,0.953132992949348,0.9539518799165824,0.955484635417241,0.9413780227349718,0.9583833556394008,0.9609353469654044,0.9396259482528714,0.9516732287868876,0.9519697651964398,0.948300652256223,0.9510786914124308,0.9474785347982123
1.3157894736842104,0.9399536003983676,0.912918832969884,0.9355085332033694,0.9162769353285386,0.9346127118113332,0.9298319373811154,0.9010443569973065,0.9410686800607044,0.9283682450184648,0.9168362979142758,0.9296618917364544,0.9102276202633104,0.9223015173293444,0.8972571763747479,0.9102058610715196,0.9044877663661868,0.8957638444126441,0.9323378721628586,0.9232492156217622,0.920560919564497,0.9258796731850082,0.9239677860356597,0.9275393013799608,0.9139829474837218,0.9194672274509768,0.8986454837158886,0.9140532447129226,0.9219305263099926,0.9084517924188348,0.946010742856318,0.9233944048149768,0.9398182325413732,0.9254354471501334,0.9083142827488452,0.9279355886703684,0.9271144769106932,0.9309353075821032,0.927291955104766,0.9376535335696664,0.9195658974992278,0.9227731096966978,0.9244582757046728,0.9194748451545456,0.9199368086942036,0.9291881622629321,0.9088989912380532,0.9311302101253136,0.9189596948032356,0.9203077490830336,0.921732469675242,0.9022824774099611,0.9261909393623382,0.8997518939842104,0.9119319607929574,0.9327112895253143,0.9406300992707208,0.9331696315064988,0.927669416606136,0.9181805727345518,0.9188417679436821,0.923667110096668,0.9159757894643934,0.8922600914160966,0.9238152476340828,0.9100332790352093,0.9103324414794636,0.9372923704582824,0.9269117596391248,0.8883417632639365,0.9137950345465574,0.917093585878042,0.9217182721933076,0.9391926319493528,0.9327468373592662,0.9216542980186327,0.9158192932376464,0.8958536795739176,0.9268923517586553,0.9348815561432816,0.9267378262342588,0.9302588061014498,0.9227808433514532,0.9249510003840188,0.9275001007601196,0.9245353458337324,0.9345333439562284,0.9053292551907132,0.9061547541033173,0.937952587543004,0.9411821586372991,0.925504008087226,0.9071418098704744,0.9088745760486006,0.9351846328227824,0.9220687096520568,0.9440369567463076,0.9247894281490924,0.9259711011415124,0.9038396415716434,0.9269318808959164,0.9249763890788484
1.5789473684210529,0.8904294908798458,0.8586439357482984,0.8990032805662378,0.9025848904622557,0.8981259836802329,0.910899255306866,0.9138978862431428,0.8929394474758138,0.8619775635467977,0.8910885057629776,0.8988104890666827,0.8879216251627553,0.8943842152530488,0.8460501023924143,0.8868949712598987,0.8927008367128973,0.878943203003805,0.8844596408210069,0.8918716100215222,0.8809050242324957,0.9104139504576142,0.8669453457752826,0.8764794256542047,0.8907240981461529,0.888175821065558,0.8826634171315796,0.9241399421559432,0.9165638106601036,0.9035087733469522,0.9145282846827338,0.8669004141472954,0.8958576811496014,0.9150116159004248,0.8686279052384042,0.8878963471515475,0.8927478873794003,0.8616838997140058,0.8758814020019658,0.9169728547015992,0.8619782959505711,0.926207347870278,0.8664055057399773,0.8947691756318992,0.8945029258157126,0.8733660681097262,0.8813936727987467,0.8807680561232012,0.8941339214985282,0.9136824704863044,0.8776326826603428,0.8914573273704774,0.9168543029073456,0.8875072253502595,0.9036431791780108,0.8620379614157307,0.8817056041240625,0.8659060977544136,0.8459190271802058,0.9071655147559664,0.939338691848124,0.8831003025951598,0.8705865167736995,0.8758242252263454,0.8929780286440883,0.9098631134657982,0.8501335316999127,0.9160027825108588,0.8800209359691128,0.8702013068133835,0.9001391813964632,0.8984071599664825,0.8820235698450587,0.9230781478250408,0.903290694764786,0.8824149262153616,0.866531755723822,0.8651013197275685,0.8538671430592361,0.9091792596501801,0.8724719549145019,0.8820231604713669,0.909784062360648,0.8688501654809389,0.8982533281960448,0.8982369688087476,0.9111879209792568,0.8790840539674267,0.8605654299977258,0.8862573128457853,0.8666069064046186,0.9133280737860672,0.8473380581136101,0.8996542960834302,0.917016180711077,0.8594906298569097,0.8630133641347376,0.901155477131238,0.8880629610454223,0.8625708039072936,0.8664352319108252,0.8872978942181836
1.8421052631578947,0.8815630367741987,0.8819666666937737,0.8227306622165439,0.8837916306047999,0.8497468333717919,0.8648252918975915,0.8120563491511922,0.8268239161940657,0.856518694007287,0.8789433313856657,0.8259881299324074,0.8755788305097312,0.8598031254002892,0.8488553089257568,0.8611996459960256,0.8295647683118283,0.8510906692425755,0.8634773690504298,0.8683673948411093,0.8900770617696843,0.8628298421823117,0.8193517176604344,0.8613982752951409,0.8546286365548398,0.8532546446832027,0.8633354741041968,0.8525801238064916,0.8292877926796425,0.8635596793462592,0.8475423909963138,0.843089175279254,0.8168459584217725,0.8731636510860399,0.8884202505089984,0.8606476847477132,0.8760589982644199,0.8683670368210779,0.860038786550739,0.8080986241243348,0.8280891523904329,0.8628116695922685,0.8238250709717796,0.8462029286961064,0.8064122895448711,0.8843969453978481,0.8317205211887425,0.8729341585661011,0.8642716749071377,0.8490827881478541,0.8673857559871047,0.8496734840907811,0.8459431433713461,0.8765496430373191,0.8335597234045572,0.8271175133946135,0.8578858728670495,0.8678936521568135,0.8307996370384607,0.8558242872604347,0.7995462644959527,0.8144960687009467,0.8694975794777946,0.8439731746280015,0.8356938523413779,0.8675184913114102,0.8265645448039086,0.8577485131923908,0.851651053653038,0.8705549340952213,0.8110365935284328,0.8803826366013535,0.8264079102996125,0.8512442597243651,0.8889210166337084,0.8289081883350098,0.8861741861516892,0.8098046807482391,0.8129980493912963,0.8545095115615907,0.8512357092751577,0.8537363307115733,0.849377778906143,0.8788694989849986,0.8363861490332288,0.7952615380903937,0.9045793504796013,0.8164878012423117,0.8075166545862503,0.8477334687921945,0.8756548910414852,0.8472269300455386,0.8375793345871685,0.8497755418436989,0.8519566479514228,0.8100856399099834,0.8517130648227309,0.8381925925213882,0.8084015322343363,0.8592121287930136,0.7930006553015847,0.8315607542579176
2.1052631578947367,0.7316539158238419,0.7279968884150935,0.8436790290581793,0.8242044060040762,0.8328453543376806,0.8244712912295364,0.7923172299852446,0.8093475894165201,0.8052717423721536,0.797910873920646,0.7765957429496879,0.8254674862487626,0.8068185516735001,0.8046597275146433,0.8216600434520513,0.8310693849664968,0.8132937917538023,0.7704740226498005,0.8029437932486987,0.8173015767201909,0.7828540742586063,0.7413782840113591,0.8124475892458544,0.7441441939599438,0.7709334259215403,0.8508421663074532,0.8079711794416421,0.7807620316153551,0.8007398641772681,0.8022462312305065,0.8344695789106618,0.8004180897535209,0.8022903317568012,0.78895869845048,0.7602770743354073,0.749627393046746,0.8099228638690229,0.8093402098304008,0.7817962069033263,0.8563109021535685,0.8168117690831966,0.7803154054285335,0.8378614750840144,0.7930521229673329,0.8115119497399412,0.8145380594671288,0.7957101655176716,0.7560634635714337,0.7830057087951929,0.8319205313428057,0.8086857140931905,0.784475645765569,0.8210814131302219,0.8001657558788707,0.8023761916372334,0.7312672908188652,0.8453326911849278,0.7582029713054637,0.7918143251278786,0.8549497908839022,0.7964795634096833,0.7844387433868963,0.8044994700083884,0.8075471313310214,0.8027213850062553,0.7297862369535835,0.8379832284309758,0.8011251672295135,0.7618394025638708,0.7944708890263871,0.8206073953462969,0.8205151294505244,0.7694745679480639,0.7698461454786828,0.8105199601820479,0.8015829531751112,0.8176925422582831,0.8281748852208622,0.7924389381988096,0.8235868021339761,0.7754160339298645,0.8176859374664945,0.8113246895874955,0.7858529429990002,0.8154789941195694,0.8069755208984073,0.8495705652595539,0.7993959086239857,0.7655699381394797,0.7675794080941067,0.8183359089934641,0.8582798130348668,0.8022106833422135,0.8536071520019022,0.7830253971775539,0.7794222844583362,0.8499831318510981,0.8025264056007897,0.7885555006932126,0.8329906186605428,0.7376844415815726
2.3684210526315788,0.8193883635422634,0.7363633703315458,0.8049766421901786,0.7628860875293879,0.7850484374296662,0.7093631436412093,0.7789497722036519,0.7717491494321838,0.775452236476917,0.7776152502295451,0.7627083321097374,0.7616255626109144,0.7640512574770809,0.7492415972582607,0.74117065301341,0.7779649594765615,0.7241752835790365,0.7497964887656633,0.6984224340895061,0.7175458809770603,0.8081329376072317,0.690970510055303,0.8510164632817832,0.7609964123812611,0.8065954040732519,0.7518127865365594,0.7632873931986708,0.7161446512911364,0.8458286275665822,0.7382864089997211,0.6834416513876803,0.8628488725403566,0.7447838517032622,0.7163158679501008,0.7916566381346902,0.8197704049145988,0.7239806959260658,0.8312468519270931,0.7952823799208705,0.853172925742339,0.722526332582587,0.7275296422196446,0.7079447544570983,0.7039713248948303,0.7671764137409431,0.7119462012513126,0.7651863917771673,0.7362047786480473,0.7366414531910602,0.7408338318462264,0.7021508255062249,0.7834549248322444,0.765035645819792,0.7810002090784623,0.7428160728260454,0.7210008095978344,0.7701485283376222,0.7765885051687773,0.7482665270809713,0.7921513043032679,0.7875727865413457,0.783371561032047,0.7553564162403267,0.6978429665856455,0.7133910208194504,0.8386041854128733,0.6705860273820272,0.8070981697624551,0.8043573491728058,0.7356133388950944,0.6965961692390532,0.7438753413438075,0.7354037549636753,0.7205616647322766,0.7378567507886965,0.7472322335836025,0.7386832484049153,0.7414348203215457,0.8124823526096384,0.7254525978108106,0.7181565482640834,0.7562454471566694,0.7796045660482154,0.7065246970023904,0.7554649965535357,0.7780722305317863,0.7683111980617275,0.7015603076345998,0.7748117510029275,0.7410205728466412,0.7244472792588229,0.8114714682008792,0.782355823068487,0.7547658098678256,0.7893022666157533,0.7498116134396969,0.773345892979876,0.7172514052073208,0.7482628662259403,0.755574485507211,0.7712483966346299
