noise,mean (101 averages),std,std_error
0.0,1.0,5.79553433516819e-16,5.766772200631274e-17
0.2631578947368421,0.9967774828020833,0.0004968071671820381,4.943416077089995e-05
0.5263157894736842,0.9872108313989801,0.002027666934583181,0.000201760400926935
0.7894736842105263,0.9722123998191537,0.005354068365507814,0.0005327497142607084
1.0526315789473684,0.9482837557697151,0.008451879305064565,0.00084099342357054
1.3157894736842104,0.9215603424060236,0.012273042385774714,0.0012212133610869373
1.5789473684210529,0.8876837428299744,0.020194500132812692,0.0020094278669849194
1.8421052631578947,0.8485249789553373,0.024498095839646055,0.0024376516449776437
2.1052631578947367,0.8004322483662987,0.03004082720714142,0.0029891740295777797
2.3684210526315788,0.7572041929941941,0.03992124260273528,0.003972312106911703
2.631578947368421,0.7106048425858614,0.04697855596818029,0.004674541033070083
2.8947368421052637,0.6400057342632339,0.054654572403093696,0.005438333215610277
3.1578947368421053,0.5906013709684438,0.06726974044118363,0.006693589351475063
3.4210526315789487,0.5073725505688069,0.07526647495895968,0.007489294176017375
3.684210526315789,0.4445779557942876,0.10672380443828688,0.010619415449679336
3.947368421052632,0.34198166361020216,0.11179988432997219,0.011124504276949733
4.2105263157894735,0.2856175392565552,0.09737265709902339,0.009688941512309299
4.473684210526316,0.22201559193968784,0.09267141794196565,0.009221150732174908
4.7368421052631575,0.1863521456088522,0.09401470689871795,0.0093548129790916
5.0,0.17208880144598432,0.08635573146311486,0.008592716439358616
