,average,std,ste
0,1.19441134204,0.357961226635,0.0653544795134
1,1.10989177614,0.471402234195,0.086065879109
2,1.19366972738,0.350269466391,0.0639501626492
3,1.23808585968,0.302920143499,0.0553053985724
