,angle,fitness,inner rad,outer rad,spikes
0,3.0373923423,1.42549389939,0.699818130306,1.0,7
1,5.77024512133,1.25920276283,0.614159573175,1.0,7
2,5.77024512133,1.43293004731,0.699818130306,1.0,7
3,3.0373923423,1.19810649867,0.614159573175,1.0,7
4,3.0373923423,1.4693640653,0.699818130306,1.0,7
5,5.77024512133,1.39146913224,0.699818130306,1.0,7
6,5.77024512133,1.18126203457,0.614159573175,1.0,7
7,5.77024512133,1.38934902355,0.618310168004,1.0,7
8,3.0373923423,1.19090537816,0.614159573175,1.0,7
9,5.77024512133,1.29751903918,0.614159573175,1.0,7
10,2.29257122875,1.28425932626,0.614159573175,1.0,7
11,5.77024512133,1.21534719978,0.614159573175,1.0,7
12,5.77024512133,1.39836262987,0.614159573175,1.0,7
13,5.77024512133,1.40553485924,0.699818130306,1.0,7
14,5.77024512133,1.22002502563,0.614159573175,1.0,7
15,3.0373923423,1.24661365631,0.614159573175,1.0,7
16,3.0373923423,1.24604970751,0.614159573175,1.0,7
17,2.29257122875,1.24716434382,0.614159573175,1.0,7
18,4.30787495633,0.938430758788,0.699818130306,1.0,6
19,5.77024512133,1.20448186286,0.614159573175,1.0,7
20,0.477730855125,1.36928818522,0.581967547641,1.0,6
21,5.77024512133,1.31575542405,0.699818130306,1.0,7
22,5.77024512133,1.23885234256,0.614159573175,1.0,7
23,5.76717552433,0.0341667342768,0.260266135394,1.0,15
24,5.65280122968,0.391121882762,0.858528325587,1.0,15
25,5.77024512133,1.47147737856,0.699818130306,1.0,7
26,5.77024512133,1.44032696876,0.699818130306,1.0,7
27,2.97057946087,1.38810997517,0.684945079511,1.0,7
28,5.77024512133,1.57172779892,0.699818130306,1.0,7
29,5.77024512133,1.27987784877,0.614159573175,1.0,7
