,average,std,ste
0,1.23808585968,0.302920143499,0.0553053985724
1,1.24329540032,0.292197158986,0.0533476584052
2,1.27452911186,0.291935643192,0.0532999123721
3,1.28306118901,0.295921372729,0.0540276036972
4,1.32275547382,0.386668517986,0.0705956898593
5,1.27888925589,0.412866101319,0.0753786923072
6,1.43494258591,0.123096394847,0.0224742240684
7,1.44944817694,0.129918320497,0.0237197315898
8,1.39232810272,0.175575163119,0.0320554924594
9,1.44937879368,0.0940862017291,0.017177711679
