,average,std,ste
0,0.379256537599,0.176943067349,0.0323052364605
1,0.383511155232,0.238807978018,0.0436001721575
2,0.445125106305,0.197800465466,0.0361132589402
3,0.492416880407,0.160841300059,0.029365469407
