,average,std,ste
0,0.492416880407,0.160841300059,0.029365469407
1,0.51142353797,0.152922508467,0.0279197024791
2,0.550345871793,0.178502907653,0.032590023034
3,0.520712157986,0.17802211076,0.0325022419326
